fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments,sum_all_lice,Prevalence,Motile Lep,Motile Caligus,chal,attached 
2634,100,2020,5,6,Cypre River,19,chinook,68,12,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,
2635,100,2020,5,6,Cypre River,20,chinook,60,11,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,
2636,100,2020,5,6,Cypre River,21,chinook,64,12,2,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,2,1,0,,,
2637,100,2020,5,6,Cypre River,22,chinook,62,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2638,100,2020,5,6,Cypre River,23,chinook,55,12,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,1,0,,,
2639,100,2020,5,6,Cypre River,24,chinook,65,14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,,,
2640,100,2020,5,6,Cypre River,25,chinook,60,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,
2641,100,2020,5,6,Cypre River,26,chinook,65,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,
2642,100,2020,5,6,Cypre River,27,chinook,65,13,,,2,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,1,0,,,
2643,100,2020,5,6,Cypre River,28,chinook,62,12,6,17,,,,,,,,,,,,,,,,,,,,,,1,1,,,,23,1,0,,,
2644,100,2020,5,6,Cypre River,29,chinook,74,12,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,1,0,,,
2645,100,2020,5,6,Cypre River,30,chinook,55,10,2,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,4,1,0,,,
2646,100,2020,5,6,Cypre River,31,chinook,60,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2647,100,2020,5,6,Cypre River,32,chinook,55,11,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1,0,,,
2648,102,2020,12,6,Ritchie Bay,1,chum,80,14,3,1,4,2,,,,,,,,,,,,,,,,,,,,1,1,,,,10,1,2,,,
2649,103,2020,12,6,North Meares,1,chum,80,12,3,7,5,5,1,,,,,,,,,,,1,,,,,,,,1,,,,,21,1,6,,,
2650,103,2020,12,6,North Meares,2,chum,78,11,3,11,23,3,,,,,,,,,,,,,,,,,,,,1,1,,,,40,1,3,,,
2651,103,2020,12,6,North Meares,3,chum,82,12,3,9,7,,,,,,,,,,,,,,,,,,,,,1,,1,,,19,1,0,,,
2652,105,2020,12,6,Tsapee Narrows,1,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,0,0,,,
2653,105,2020,12,6,Tsapee Narrows,2,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2654,105,2020,12,6,Tsapee Narrows,3,coho,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,
2655,105,2020,12,6,Tsapee Narrows,4,coho,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,
2656,106,2020,19,6,Cypre River,1,chinook,73,12,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2657,106,2020,19,6,Cypre River,2,chinook,68,12,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2658,106,2020,19,6,Cypre River,3,chinook,70,11,3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2659,106,2020,19,6,Cypre River,4,chinook,79,15,4,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,2 erroded gills,,,,,,
2660,106,2020,19,6,Cypre River,5,chinook,74,12,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2661,106,2020,19,6,Cypre River,6,chinook,66,10,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2662,106,2020,19,6,Cypre River,7,chinook,58,9,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,H-belly,,,,,,
2663,106,2020,19,6,Cypre River,8,chinook,65,9,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2664,106,2020,19,6,Cypre River,9,chinook,66,11,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2665,106,2020,19,6,Cypre River,10,chinook,68,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2666,106,2020,19,6,Cypre River,11,chinook,65,11,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2667,106,2020,19,6,Cypre River,12,chinook,70,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,
2668,106,2020,19,6,Cypre River,13,chinook,65,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2669,106,2020,19,6,Cypre River,14,chinook,64,11,2,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2670,106,2020,19,6,Cypre River,15,chinook,72,13,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2671,106,2020,19,6,Cypre River,16,chinook,74,14,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2672,106,2020,19,6,Cypre River,17,chinook,74,14,7,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2673,106,2020,19,6,Cypre River,18,chinook,72,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2674,106,2020,19,6,Cypre River,19,chinook,60,9,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2675,106,2020,19,6,Cypre River,20,chinook,69,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2676,106,2020,19,6,Cypre River,21,chinook,57,8,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2677,106,2020,19,6,Cypre River,22,chinook,70,11,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2678,106,2020,19,6,Cypre River,23,chinook,68,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2679,106,2020,19,6,Cypre River,24,chinook,65,11,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2680,106,2020,19,6,Cypre River,25,chinook,68,10,5,5,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2681,106,2020,19,6,Cypre River,26,chinook,64,10,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2682,106,2020,19,6,Cypre River,27,chinook,70,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2683,106,2020,19,6,Cypre River,28,chinook,72,11,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2684,106,2020,19,6,Cypre River,29,chinook,69,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2685,106,2020,19,6,Cypre River,30,chinook,59,8,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2686,106,2020,19,6,Cypre River,31,chinook,62,9,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2687,106,2020,19,6,Cypre River,32,chinook,63,10,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,H-eye,,,,,,
2688,106,2020,19,6,Cypre River,33,chinook,66,15,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,S-peduncle,,,,,,
2689,106,2020,19,6,Cypre River,34,chinook,62,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,ripped caudal fin,,,,,,
2690,106,2020,19,6,Cypre River,35,chinook,65,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2691,106,2020,19,6,Cypre River,36,chinook,67,10,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
2692,106,2020,19,6,Cypre River,37,chinook,71,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2693,107,2020,26,6,Cypre River,1,chinook,72,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2694,107,2020,26,6,Cypre River,2,chinook,83,16,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2695,107,2020,26,6,Cypre River,3,chinook,66,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2696,107,2020,26,6,Cypre River,4,chinook,67,12,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,scarred flank,,,,,,
2697,107,2020,26,6,Cypre River,5,chinook,78,14,,3,3,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
2698,107,2020,26,6,Cypre River,6,chinook,63,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2699,107,2020,26,6,Cypre River,7,chinook,72,13,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2700,107,2020,26,6,Cypre River,8,chinook,72,15,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2701,107,2020,26,6,Cypre River,9,chinook,70,13,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2702,107,2020,26,6,Cypre River,10,chinook,70,14,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2703,107,2020,26,6,Cypre River,11,chinook,78,16,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2704,107,2020,26,6,Cypre River,12,chinook,69,15,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2705,107,2020,26,6,Cypre River,13,chinook,64,12,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2706,112,2020,5,7,Cypre River,1,chinook,80,15,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,WE,,,,,,
2707,112,2020,5,7,Cypre River,2,chinook,75,11,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2708,112,2020,5,7,Cypre River,3,chinook,75,11,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,Set 1+2 combined,,,,,,
2709,112,2020,5,7,Cypre River,4,chinook,68,11,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,WE,,,,,,
2710,112,2020,5,7,Cypre River,5,chinook,73,12,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,WE,,,,,,
2711,113,2020,5,7,Cypre River,1,chinook,70,11,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,scarred H-flank,,,,,,
2712,113,2020,5,7,Cypre River,2,chinook,78,11,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2713,113,2020,5,7,Cypre River,3,chinook,75,13,3,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2714,113,2020,5,7,Cypre River,4,chinook,80,12,11,3,1,2,,,,,,,,,,,,1,,,,,1,,,1,,,,GGP,,,,,,
2715,113,2020,5,7,Cypre River,5,chinook,76,14,5,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,
2716,113,2020,5,7,Cypre River,6,chinook,70,12,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,2
2717,113,2020,5,7,Cypre River,7,chinook,70,12,26,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,4
2718,113,2020,5,7,Cypre River,8,chinook,84,15,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3
